ssn,fico_scr,DailyRate,Department,HourlyRate,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,employee_no,depart_dt,Education,EducationField,Gender,first_name,birth_state,birth_dt,hire_dt,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,NumCompaniesWorked,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
467540389,753,1137,Research & Development,51,4014,Yes,25,4,1,322868,,1,Life Sciences,Female,AERIANNA,,03/17/82,03/17/07,,,,,,,,,,,,,,,
226550044,688,977,Research & Development,56,6474,No,13,3,1,323016,,3,Life Sciences,Female,ITZAE,IL,09/11/79,10/24/02,Travel_Rarely,1,4,2,2,4,Married,1,2,14,2,2,8,3,11
525000411,749,427,Sales,99,2275,Yes,21,4,1,323085,,3,Life Sciences,Male,LAZLO,SD,10/18/93,10/18/13,,,,,,,,,,,,,,,
624543272,719,821,Research & Development,86,19406,No,11,3,1,323154,,2,Medical,Male,JAXSIN,MS,04/29/63,04/29/13,,,,,,,,,,,,,,,
313659110,757,1243,Research & Development,63,1601,Yes,21,4,2,323314,,3,LS,Male,BRANDIN,KY,11/24/93,11/24/16,,,,,,,,,,,,,,,
349717329,772,441,Research & Development,72,4963,Yes,18,3,3,323723,03/16/15,4,LS,Female,AMYAH,IL,07/03/60,03/15/10,Travel_Rarely,14,2,3,1,2,Married,9,1,7,2,3,4,4,3
388007749,757,164,Sales,61,7596,No,13,3,2,323788,,2,Medical,Male,PHINEHAS,FL,02/25/81,02/25/07,,,,,,,,,,,,,,,
460398382,755,136,Research & Development,32,16328,No,13,3,1,324196,,3,Life Sciences,Male,HUGHSTON,IA,02/03/73,02/03/97,,,,,,,,,,,,,,,
821553644,773,217,Research & Development,78,7779,No,20,4,0,324394,,4,Life Sciences,Male,KYCEN,DE,03/30/81,03/30/06,,,,,,,,,,,,,,,
473567708,711,269,Research & Development,42,12808,Yes,16,3,1,324633,,1,Tech,Male,HUGHES,MN,04/05/90,04/04/08,,,,,,,,,,,,,,,
522436920,702,1326,Sales,81,4759,No,18,3,0,324896,,3,Other,Male,ENSON,OH,06/11/82,06/11/03,,,,,,,,,,,,,,,
134205213,773,1420,Sales,85,3041,No,11,3,1,325233,10/23/17,1,Marketing,Male,TABIAS,IL,09/07/89,10/23/13,Travel_Rarely,2,3,3,1,1,Divorced,0,2,5,3,3,3,0,2
458182468,758,1365,Sales,46,4233,No,17,3,0,325330,,4,Medical,Male,NIKOLAUS,NC,12/22/85,12/22/13,,,,,,,,,,,,,,,
234235641,709,813,Research & Development,50,13269,No,15,3,3,325941,,5,Life Sciences,Female,AZHARI,NV,04/21/67,04/21/03,,,,,,,,,,,,,,,
659863637,730,1356,Sales,57,4950,No,14,3,0,325963,,4,Life Sciences,Male,REVERE,,,09/23/12,,,,,,,,,,,,,,,
126226789,688,511,Sales,32,6029,No,12,3,0,326065,,2,Life Sciences,Female,SEVI,,,01/19/15,Travel_Rarely,3,4,1,2,4,Single,5,1,6,3,3,2,2,2
879408586,690,1202,Research & Development,89,6377,No,20,4,3,326444,,1,Medical,Female,SABRIYAH,IL,01/23/77,02/12/05,Travel_Rarely,2,2,4,2,3,Divorced,5,2,15,0,3,11,11,8
141610949,692,1137,Research & Development,98,16823,No,11,3,1,326641,,4,Life Sciences,N/A,KU,CO,08/15/76,08/15/97,,,,,,,,,,,,,,,
417455365,731,896,Research & Development,68,2345,No,14,3,1,326737,,3,Medical,Male,DONALDO,TN,01/13/77,01/13/14,,,,,,,,,,,,,,,
616114471,732,142,Sales,69,8834,No,13,3,1,327025,,4,Medical,Male,VINSON,,,09/23/07,,,,,,,,,,,,,,,
977056055,714,821,Sales,98,4908,No,14,3,0,327417,,4,Medical,Male,MAKAR,IL,05/20/89,07/09/12,Travel_Rarely,5,1,3,2,4,Single,1,2,4,3,3,2,0,2
214204523,737,1157,Sales,70,2644,Yes,21,4,0,327613,,4,LS,Male,SERAJ,CA,06/02/80,06/02/13,,,,,,,,,,,,,,,
693007578,701,669,Research & Development,97,5343,No,20,4,0,327839,,3,Medical,Male,DICKSON,NV,07/08/82,07/08/03,,,,,,,,,,,,,,,
105669053,688,125,Research & Development,83,2206,No,13,3,0,328013,,2,Medical,Male,DALTON,MO,04/08/87,04/08/07,,,,,,,,,,,,,,,
236024152,769,314,Human Resources,59,19189,No,12,3,1,328322,,3,Human Resources,Male,ASHBY,AL,06/06/75,06/06/94,,,,,,,,,,,,,,,
439088662,691,443,Research & D,48,3755,No,11,3,1,328618,,1,LS,Female,NEDA,UT,01/12/78,01/12/09,,,,,,,,,,,,,,,
107175386,688,670,Research & Development,51,6142,Yes,16,3,0,328634,,4,Medical,Female,KASUMI,LA,01/09/82,01/09/12,,,,,,,,,,,,,,,
714482530,747,1125,Sales,68,9637,No,14,3,2,329205,,4,Marketing,N/A,CHRYSTA,,,04/03/14,,,,,,,,,,,,,,,
795614932,675,1490,Research & Development,35,10466,No,14,3,2,329314,,4,Life Sciences,Male,GERRY,IL,10/01/67,05/21/09,Travel_Rarely,7,3,3,3,2,Divorced,3,2,29,3,3,7,0,7
208278989,712,249,Sales,35,4537,Yes,22,4,1,329325,,2,Marketing,Female,ARYAHI,LA,01/08/70,01/08/10,,,,,,,,,,,,,,,
104053807,749,213,Research & Development,49,11691,No,11,3,0,329617,,3,Medical,Male,SMARAN,MD,10/09/83,10/09/03,,,,,,,,,,,,,,,
925117575,707,329,Research & Development,96,2543,No,13,3,1,329723,,3,LS,Female,PRIYANKA,IL,06/30/80,08/26/14,Travel_Rarely,2,4,3,1,3,Married,4,2,6,3,3,2,2,2
338841009,758,1050,Sales,65,5593,No,13,3,1,329837,,4,Life Sciences,Female,BIJOU,,03/08/72,03/09/02,,,,,,,,,,,,,,,
419155683,767,506,Research & Development,91,3907,No,13,3,3,329940,,1,Medical,Male,NICANOR,MT,08/08/92,08/08/10,,,,,,,,,,,,,,,
423864413,716,1125,Research & Development,48,5003,No,21,4,0,330077,,3,Life Sciences,Male,MAJESTIC,IL,01/12/86,02/16/07,Travel_Frequently,1,4,1,2,1,Married,1,2,10,6,3,8,8,7
454854725,731,1082,Research & Development,87,2501,No,17,3,0,330129,,4,Medical,Male,LUCCA,CO,03/26/86,03/25/16,,,,,,,,,,,,,,,
204527995,680,1429,Research & Development,67,10512,No,12,3,0,330238,,4,Medical,Male,BUD,MA,02/03/58,02/03/08,,,,,,,,,,,,,,,
381548175,780,601,Research & Development,53,10008,Yes,14,3,0,330280,01/03/16,4,Medical,Female,BILLI,IL,03/28/59,01/02/06,Travel_Rarely,7,3,2,3,1,Married,7,4,31,0,2,9,5,9
542982154,714,471,Research & Development,66,2340,Yes,18,3,0,330393,,3,Technical Degree,Male,KAZ,IN,03/28/91,03/27/16,,,,,,,,,,,,,,,
788078695,729,201,Research & Development,99,13206,No,12,3,1,330504,,3,Medical,Female,SABRENA,IL,04/26/79,12/13/98,Travel_Rarely,10,2,1,3,3,Married,3,1,20,3,3,16,1,11
469716138,685,528,Sales,50,1675,Yes,19,3,0,330742,,1,Marketing,Male,JAYVEN,,10/07/97,10/07/16,,,,,,,,,,,,,,,
581844413,775,640,Research & Development,84,2080,No,11,3,0,331114,,3,Technical Degree,Male,DAEMYN,,,09/16/13,,,,,,,,,,,,,,,
885686812,773,121,Research & Development,86,4381,No,11,3,0,331119,,4,Medical,Female,ALIZ,LA,08/28/82,08/28/10,,,,,,,,,,,,,,,
154932987,753,585,Research & Development,56,3433,No,13,3,1,331196,,3,Life Sciences,Male,MUSIQ,IL,12/31/84,08/17/11,Travel_Frequently,10,1,3,1,3,Married,6,1,10,3,2,2,1,3
479276483,763,124,Sales,38,7525,No,12,3,1,331211,,3,Marketing,Female,VIANNY,IL,12/02/63,05/02/02,Travel_Frequently,2,3,2,3,2,Married,2,1,30,2,3,7,6,12
102659410,680,994,Research & Development,87,10445,No,19,3,0,331303,,4,Life Sciences,Male,IREMIDE,IN,01/15/65,01/15/09,,,,,,,,,,,,,,,
534756658,710,506,Research & Development,30,4485,No,12,3,0,331466,,3,Technical Degree,Male,NINO,MD,08/16/80,08/16/08,,,,,,,,,,,,,,,
958632137,694,1125,Sales,68,9637,No,14,3,2,331623,,4,Marketing,N/A,CHRYSTA,,,06/12/13,Travel_Frequently,7,1,3,3,1,,2,4,9,3,3,2,2,2
205048517,714,1122,Research & Development,70,2404,Yes,21,4,0,331654,,3,Medical,Male,YAXIEL,TN,09/15/77,09/15/14,,,,,,,,,,,,,,,
139691044,682,325,Research & Development,74,9936,No,19,3,0,331695,,3,Medical,Male,YADRIAN,AK,01/23/86,01/23/08,,,,,,,,,,,,,,,
386295098,708,602,Sales,100,2325,No,21,4,0,331778,,1,Technical Degree,Female,SHEYLA,,,07/31/16,,,,,,,,,,,,,,,
415527876,681,1225,Sales,47,15972,No,14,3,3,332030,,4,Life Sciences,Female,WILLAH,IL,06/06/69,03/20/14,Travel_Rarely,2,2,4,4,2,Divorced,6,3,29,2,3,2,1,2
677023367,681,1130,Research & Development,66,5433,No,12,3,1,332342,,3,Life Sciences,Female,HILAL,IL,09/03/82,06/08/05,Travel_Rarely,3,4,3,2,2,Divorced,1,3,11,2,3,8,7,9
996690723,702,621,Research & Development,73,7978,No,11,3,1,332520,,3,Medical,Female,JINGER,TN,01/04/73,01/04/07,,,,,,,,,,,,,,,
975435017,743,285,Research & Development,86,5429,No,13,3,2,333090,,3,Medical,Male,LAJUAN,SD,04/17/83,04/17/09,,,,,,,,,,,,,,,
738854499,691,746,Research & Development,61,4424,No,23,4,0,333301,,4,Life Sciences,N/A,LARISSA,IL,03/14/86,05/09/06,Travel_Rarely,8,3,3,2,4,,1,4,11,2,3,7,1,8
929314657,767,920,Research & Development,96,19740,No,14,3,1,333396,,3,Life Sciences,Male,SOMA,CA,06/25/73,06/25/08,,,,,,,,,,,,,,,
802930211,700,1234,Research & Development,41,11245,Yes,15,3,1,334032,,5,Medical,Male,DAYGEN,,11/24/66,11/24/86,,,,,,,,,,,,,,,
945054842,763,1220,Research & Development,85,2478,Yes,12,3,0,334196,,3,Life Sciences,Female,MYASIA,MO,09/24/89,09/24/12,,,,,,,,,,,,,,,
505464959,784,1162,Sales,41,5238,Yes,18,3,0,334315,02/06/16,2,Medical,Female,PHAEDRA,IL,10/22/77,02/05/15,Travel_Rarely,3,4,3,2,3,Married,4,1,12,3,2,0,0,0
631748176,749,377,Sales,52,10096,No,11,3,1,334403,,3,Marketing,Male,BREKYN,RI,10/30/70,10/30/09,,,,,,,,,,,,,,,
117021265,710,121,Sales,35,7639,No,22,4,3,334986,,3,Mkt,Female,BRILEIGH,MI,08/17/87,08/17/06,,,,,,,,,,,,,,,
431831083,743,603,Sales,77,8224,Yes,17,3,0,335158,,4,Marketing,Female,ZENIYA,,09/03/83,09/03/11,,,,,,,,,,,,,,,
519418700,744,174,Sales,56,13120,No,17,3,1,335233,,4,Technical Degree,Male,NIVAN,MO,07/23/67,07/23/07,,,,,,,,,,,,,,,
199845451,762,1273,Research & Development,72,2645,No,12,3,2,335255,,2,Medical,N/A,MEGAN,CT,01/17/74,01/17/12,,,,,,,,,,,,,,,
198716723,717,1373,Research & Development,92,2090,Yes,15,3,0,335401,,2,Other,Male,LEVI,PA,01/28/80,01/28/17,,,,,,,,,,,,,,,
868127065,710,723,Sales,77,5405,Yes,20,4,2,335464,,4,Marketing,Female,SETAREH,FL,09/18/78,09/18/12,,,,,,,,,,,,,,,
451122283,709,1246,Human Resources,99,18200,No,11,3,1,335730,,3,Medical,Male,CAMARION,IL,04/09/67,02/02/85,Travel_Frequently,3,1,3,5,2,Married,1,3,32,2,3,5,10,7
979826533,687,887,Research & Development,88,2366,Yes,14,3,1,335776,,2,Medical,Female,ELAINNA,,08/31/90,08/31/08,,,,,,,,,,,,,,,
851791065,747,804,Research & Development,64,2380,No,18,3,0,335927,,3,LS,Male,ADEDAYO,IL,03/12/67,08/01/15,Travel_Rarely,9,1,3,1,4,Married,4,2,8,5,3,0,0,0
652679856,723,1195,Research & Development,65,16792,No,23,4,1,336394,,2,Medical,Male,SAAD,IN,11/19/71,11/19/96,,,,,,,,,,,,,,,
425031763,769,1282,Research & Development,58,19094,No,11,3,1,336498,,3,Other,Female,PARKER,OK,11/25/63,11/25/02,,,,,,,,,,,,,,,
321436767,689,1395,Research & Development,48,7005,No,15,3,0,336539,,4,Medical,Male,KEIANDRE,MO,10/21/63,10/21/12,,,,,,,,,,,,,,,
140724211,695,1178,Sales,87,4936,No,11,3,1,336850,,2,Life Sciences,Female,CARMA,IL,03/18/66,05/20/10,Travel_Rarely,14,3,3,2,4,Married,4,3,18,2,2,7,0,7
400562574,693,645,Research & Development,54,2552,No,25,4,0,336907,,2,Life Sciences,Male,HATTAN,KY,06/16/97,06/16/15,,,,,,,,,,,,,,,
131883388,676,219,Research & Development,44,4788,Yes,11,3,0,337156,,2,Other,Female,FINA,OH,06/25/81,06/25/13,,,,,,,,,,,,,,,
203081451,680,1287,Research & Development,55,2886,Yes,16,3,1,337237,,3,Life Sciences,Female,JOSS,NY,04/30/93,04/30/11,,,,,,,,,,,,,,,
420813219,716,,Research & Development,51,,No,18,3,1,337397,,4,Life Sciences,N/A,HEZEKIAH,,,04/16/10,,,,,,,,,,,,,,,
983933348,689,922,Research & Development,95,16184,No,19,3,1,337406,,5,Medical,N/A,TYANA,IL,02/01/84,05/01/11,Travel_Rarely,1,1,4,4,3,,4,3,10,2,3,1,0,5
269089252,722,447,Research & Development,39,16598,No,12,3,0,337740,,3,Medical,Male,RAEQUAN,IL,01/17/64,12/11/07,Travel_Rarely,2,4,4,4,2,Single,4,2,35,2,2,8,8,8
676360551,733,691,Research & Development,89,2725,Yes,11,3,2,337776,,3,Medical,Male,LAMARR,SD,02/18/93,02/18/11,,,,,,,,,,,,,,,
364281960,698,536,Sales,82,8380,Yes,14,3,2,337901,,5,Marketing,Male,ALDRIC,RI,07/20/83,07/20/07,,,,,,,,,,,,,,,
878819241,703,1001,Research & Development,92,10333,Yes,12,3,1,338046,,3,LS,Female,ROSALYNE,IA,07/14/69,07/14/94,,,,,,,,,,,,,,,
619107205,707,775,Sales,47,6804,No,18,3,1,338225,,3,Life Sciences,N/A,MCCLAIN,NM,04/27/74,04/27/15,,,,,,,,,,,,,,,
629066773,715,195,Sales,80,4859,No,16,3,0,338710,,3,Medical,Female,DALEYSSA,NV,03/13/82,03/12/12,,,,,,,,,,,,,,,
496032022,755,316,Sales,54,3875,No,15,3,1,338944,,4,Marketing,Male,ANDON,KY,08/14/66,08/14/14,,,,,,,,,,,,,,,
135300688,716,135,Research & Development,51,2394,Yes,13,3,0,339215,,4,Life Sciences,Female,HAILI,LA,03/22/90,03/22/09,,,,,,,,,,,,,,,
252112473,722,1337,Human Resources,58,2863,No,12,3,0,339327,,3,Human Resources,Female,CHYRA,KS,05/15/90,05/14/16,,,,,,,,,,,,,,,
877171107,678,,Research & Development,54,,No,18,3,1,339828,,3,Technical Degree,Male,ELIOTT,IL,07/27/78,06/20/09,Travel_Rarely,29,4,3,2,4,Married,3,1,9,3,1,7,1,7
797233145,715,1402,Sales,69,17048,No,23,4,0,340001,,3,Marketing,Female,JIMMA,TN,05/21/71,05/21/91,,,,,,,,,,,,,,,
734214160,777,118,Sales,69,5324,No,15,3,0,340452,12/09/15,3,Marketing,N/A,JAYDIN,IL,08/20/83,12/08/12,Travel_Rarely,16,1,3,2,1,,5,3,6,3,3,2,0,2
436517745,690,265,Sales,90,18303,No,13,3,0,340870,,2,Mkt,Male,OBALOLUWA,NV,03/24/75,03/23/16,,,,,,,,,,,,,,,
933773803,737,1136,Research & Development,81,14732,No,13,3,2,341177,,4,Medical,Male,ALONTAE,,10/03/61,10/03/09,,,,,,,,,,,,,,,
884168685,677,1423,Research & D,72,1563,No,14,3,1,341254,,3,Life Sciences,Male,JAMARQUIS,OR,05/12/89,05/11/16,,,,,,,,,,,,,,,
782099731,762,697,Research & Development,40,2979,No,17,3,3,341309,,4,LS,Male,GEDEON,KY,05/18/83,05/18/17,,,,,,,,,,,,,,,
890538412,679,836,Research & Development,98,2662,No,20,4,1,341443,,4,Tech,Male,FAWWAZ,FL,07/24/61,07/24/11,,,,,,,,,,,,,,,
851970410,710,465,Research & Development,39,2707,No,20,4,0,342341,,2,Life Sciences,Female,REEGAN,,,01/07/08,,,,,,,,,,,,,,,
447798671,732,117,Research & Development,99,17068,Yes,14,3,0,342442,,1,Medical,Male,CHAEL,IN,10/28/77,07/24/95,Travel_Rarely,10,3,3,4,1,Married,1,4,21,3,3,9,11,10
375030863,773,529,Research & Development,79,3485,No,11,3,0,342463,,4,Life Sciences,Male,TIERNAN,VT,07/29/88,07/29/16,,,,,,,,,,,,,,,
694578603,804,600,Human Resources,66,2180,No,11,3,1,342466,08/03/16,3,Human Resources,Female,VINCENT,IN,08/26/86,08/03/12,Travel_Frequently,8,3,2,1,4,Divorced,6,3,6,0,2,2,1,2
590643706,687,638,Sales,33,1790,No,19,3,1,342498,,3,Marketing,Male,SHIVRAJ,TN,01/01/94,01/01/16,,,,,,,,,,,,,,,
470363382,741,1411,Research & Development,36,3072,No,16,3,2,342749,,2,Life Sciences,Male,TARIK,IN,08/31/75,09/05/15,Travel_Rarely,19,3,3,2,1,Divorced,2,1,17,2,2,0,0,0
791933297,675,1291,Research & Development,65,17603,No,24,4,1,342754,,2,Life Sciences,Male,JAYMASON,DC,12/26/73,12/26/02,,,,,,,,,,,,,,,
427615729,690,465,Research & Development,41,13966,Yes,19,3,1,342758,,1,Life Sciences,Female,KHAIRA,MA,09/03/67,09/03/01,,,,,,,,,,,,,,,
389954931,713,896,Research & Development,68,2345,No,14,3,1,342790,,3,Medical,Male,DONALDO,TN,11/22/76,11/22/13,,,,,,,,,,,,,,,
585063519,675,906,Research & Development,95,2107,No,17,3,1,343175,,2,LS,Male,JERSEY,MO,05/11/76,05/11/16,,,,,,,,,,,,,,,
350712733,743,878,Research & Development,43,3815,Yes,17,3,1,343654,,4,Medical,Male,COLETON,MS,08/30/82,08/30/11,,,,,,,,,,,,,,,
922224164,753,557,Sales,94,7644,No,19,3,2,343709,,3,Medical,Female,MAEANNA,VT,10/14/80,10/14/07,,,,,,,,,,,,,,,
371242837,687,135,Research & Development,62,6385,Yes,14,3,2,344286,,4,Medical,Male,AIRON,RI,03/21/62,03/21/09,,,,,,,,,,,,,,,
375737814,675,1009,Sales,31,6893,No,15,3,1,344534,,2,LS,Female,DAIYA,SD,06/19/78,06/19/09,,,,,,,,,,,,,,,
227325158,767,176,Human Resources,56,9756,No,21,4,2,344547,,3,Life Sciences,Female,HARRISON,IN,09/22/71,08/27/11,Travel_Rarely,4,3,1,3,3,Married,4,3,9,2,4,0,0,3
671799868,701,1358,Sales,96,5301,No,15,3,2,344566,,1,LS,Male,ERIEL,KS,04/22/87,04/22/15,,,,,,,,,,,,,,,
857701270,710,1116,Research & Development,49,2564,No,14,3,0,344623,,3,Medical,Female,JOCELYNNE,ME,12/30/86,12/30/05,,,,,,,,,,,,,,,
903308883,711,1216,Research & Development,87,15787,Yes,14,3,0,344699,,4,LS,Male,DAINE,IN,07/23/58,10/22/14,Travel_Frequently,15,1,3,4,3,Married,2,2,23,3,3,2,2,2
564126108,759,471,Research & Development,66,2340,Yes,18,3,0,345210,05/31/16,3,Technical Degree,Male,KAZ,IN,03/31/91,05/31/15,Travel_Rarely,24,3,1,1,4,Single,1,2,1,3,1,0,0,0
782340463,714,953,Research & Development,65,2718,No,14,3,0,345301,,4,Technical Degree,Male,YORICK,VT,11/15/84,11/15/09,,,,,,,,,,,,,,,
138830447,686,906,Sales,91,5484,No,14,3,1,345363,,3,Life Sciences,Male,SAYLOR,,02/17/85,02/17/04,,,,,,,,,,,,,,,
572132006,706,1001,Research & Development,43,9985,No,16,3,1,345540,,3,LS,Female,MAILANI,IN,03/23/74,02/23/16,Travel_Rarely,7,3,3,3,1,Married,8,1,10,1,2,0,0,0
159651501,724,238,Sales,34,8381,No,20,4,0,345889,,1,Medical,Female,SRINIDHI,IN,08/07/63,03/16/03,Travel_Rarely,1,4,3,2,1,Single,7,4,18,2,4,7,8,10
299873729,752,898,Human Resources,38,16437,Yes,21,4,0,346026,,2,Medical,N/A,DAEDALUS,,12/23/76,12/23/95,,,,,,,,,,,,,,,
528213024,716,699,Research & Development,83,2960,No,11,3,0,346302,,1,Medical,Male,TRAVIS,DE,03/02/83,03/02/13,,,,,,,,,,,,,,,
260518052,729,688,Research & Development,97,5131,No,13,3,3,346580,,2,Life Sciences,Female,MAKINLY,NJ,10/19/80,10/19/12,,,,,,,,,,,,,,,
581846018,770,1093,Sales,82,12936,No,11,3,0,346587,01/01/17,3,Life Sciences,Male,MORAD,IN,05/26/70,01/01/94,Travel_Frequently,9,3,1,4,3,Married,7,3,25,3,1,5,14,10
351664989,763,439,Research & Development,70,6782,No,15,3,0,346708,,3,Life Sciences,Male,GURNOOR,OR,11/23/77,11/23/11,,,,,,,,,,,,,,,
550735837,681,600,Human Resources,66,2180,No,11,3,1,346731,,3,Human Resources,Female,VINCENT,IN,08/01/86,08/01/12,,,,,,,,,,,,,,,
773659573,717,1332,Research & Development,98,6781,No,23,4,0,346942,,4,Other,Male,AYSON,IN,12/19/74,11/03/15,Travel_Rarely,2,1,2,2,4,Single,3,2,14,6,3,0,0,0
549790023,675,1421,Research & Development,30,17856,No,22,4,1,347031,,3,Medical,N/A,JONIAH,GA,01/10/67,01/10/15,,,,,,,,,,,,,,,
298842562,723,966,Research & Development,53,10502,No,17,3,1,347057,,4,Life Sciences,N/A,SOKHNA,HI,08/14/62,08/14/11,,,,,,,,,,,,,,,
357656732,771,878,Research & Development,43,3815,Yes,17,3,1,347241,,4,Medical,Male,COLETON,MS,08/22/82,08/22/11,,,,,,,,,,,,,,,
754258363,686,1181,Research & Development,82,2044,No,11,3,1,347269,,3,Life Sciences,Male,BODHIN,NE,04/16/89,04/15/12,,,,,,,,,,,,,,,
481059602,679,759,Sales,46,5715,No,12,3,2,347376,,2,Marketing,Female,NASYA,DC,02/15/77,02/15/12,,,,,,,,,,,,,,,
126303437,707,726,Research & Development,93,6384,No,17,3,2,347445,,1,Life Sciences,N/A,EDYN,VT,08/04/87,08/04/09,,,,,,,,,,,,,,,
370431244,710,959,Sales,81,4728,Yes,14,3,0,347884,,4,Other,Male,EIN,GA,12/27/66,12/27/16,,,,,,,,,,,,,,,
668136150,761,763,Sales,59,5440,Yes,14,3,2,347973,10/17/17,2,Medical,Male,HOLLISTER,IN,11/18/81,10/17/15,Travel_Rarely,15,1,1,2,4,Divorced,6,4,7,2,2,2,2,2
478378227,739,266,Sales,57,19845,No,15,3,1,348107,,1,Mkt,Female,KIMBERLI,OR,02/26/65,02/26/85,,,,,,,,,,,,,,,
525624528,775,618,Research & Development,45,7756,No,17,3,0,348489,,1,Life Sciences,Male,CYRIE,MS,10/01/82,10/01/10,,,,,,,,,,,,,,,
124090715,773,486,Research & Development,86,3517,No,17,3,0,348508,,3,Medical,Female,DIARRA,MA,05/02/90,05/02/14,,,,,,,,,,,,,,,
390551829,746,1092,Research & Development,64,9667,No,14,3,0,348708,,3,Medical,N/A,ALYSSAMARIE,IN,03/27/87,01/08/10,Travel_Rarely,10,1,3,3,3,,9,2,9,3,3,7,0,2
130524637,768,1297,Research & Development,44,5399,No,12,3,0,348905,,4,Medical,Male,JANXIEL,NV,08/04/71,08/04/12,,,,,,,,,,,,,,,
137891754,753,969,Research & Development,76,2559,No,11,3,0,349098,,2,Tech,Male,TEAL,NM,05/08/69,05/07/16,,,,,,,,,,,,,,,
892902770,769,488,Sales,75,16872,Yes,12,3,1,349117,,3,Technical Degree,Female,LAIA,IN,01/23/71,01/23/10,,,,,,,,,,,,,,,
640228920,720,599,Sales,73,1118,Yes,14,3,0,349187,,1,Life Sciences,Male,ARMARI,HI,06/11/91,06/11/15,,,,,,,,,,,,,,,
588437693,734,1055,Research & Development,47,4227,No,18,3,1,349550,,4,LS,Female,KALESE,,,07/16/13,,,,,,,,,,,,,,,
383219907,676,1092,Research & Development,36,4787,Yes,14,3,3,349615,,4,Medical,Male,TARAS,,07/28/87,07/28/14,,,,,,,,,,,,,,,
416465914,712,911,Research & Development,76,3748,No,13,3,0,349712,,2,Medical,Male,OLMAN,IN,05/17/87,05/30/05,Travel_Rarely,1,4,3,1,2,Married,1,3,12,6,2,8,1,7
435871947,722,507,Research & Development,97,2272,No,14,3,0,349873,,1,Life Sciences,Male,LAKHI,IN,10/25/93,08/08/12,Travel_Rarely,20,1,3,2,3,Single,0,2,5,2,3,3,1,2
265396842,686,482,Research & Development,87,4249,Yes,11,3,0,350038,,4,Life Sciences,Male,JADIEN,IN,05/06/82,10/11/07,Travel_Frequently,4,3,3,2,3,Single,1,2,9,3,3,6,1,1
213861553,686,1107,Research & Development,93,2514,No,22,4,1,350432,,4,LS,Female,RUBA,IN,05/18/88,04/19/10,Travel_Rarely,28,3,3,1,4,Divorced,4,1,11,1,3,5,1,7
721231945,761,511,Sales,89,6500,No,14,3,0,350471,,2,Medical,Female,HADJA,CA,01/22/90,01/22/09,,,,,,,,,,,,,,,
284462832,714,754,Sales,63,5617,Yes,11,3,0,350931,,4,Mkt,Male,MASCUD,ID,04/19/86,04/19/07,,,,,,,,,,,,,,,
938806000,773,240,Research & Development,75,5980,Yes,12,3,0,351053,,4,LS,Female,VIVA,PA,06/08/78,06/08/01,,,,,,,,,,,,,,,
911201375,759,1462,Research & Development,94,3629,No,18,3,0,351141,,3,Medical,Female,KYLII,IN,05/11/80,07/14/13,Travel_Rarely,11,1,3,1,3,Single,4,1,8,6,3,2,0,2
390115304,737,371,Sales,80,9610,No,13,3,1,351148,,3,Life Sciences,Male,SAY,,11/16/84,11/16/12,,,,,,,,,,,,,,,
883733761,800,813,Research & Development,61,2293,Yes,16,3,1,351171,09/30/17,3,Medical,Male,DAXTON,,,09/30/15,Travel_Rarely,1,2,3,1,4,Married,2,1,6,2,2,0,2,0
403090215,711,988,Human Resources,43,9950,Yes,15,3,3,351506,,3,Human Resources,Female,ZAIDEE,ID,12/03/82,12/03/13,,,,,,,,,,,,,,,
893821125,699,1103,Research & Development,42,2235,Yes,14,3,2,351886,,3,Life Sciences,Male,SAVVA,IN,03/31/90,12/09/07,Travel_Rarely,14,1,3,1,1,Married,1,4,9,3,2,7,6,8
608694976,679,1092,Research & Development,36,4787,Yes,14,3,3,352214,,4,Medical,Male,TARAS,,02/12/88,02/12/15,,,,,,,,,,,,,,,
562266313,708,1427,Research & Development,35,2720,No,13,3,0,352344,,1,Medical,N/A,KHAI,VT,09/01/86,09/01/11,,,,,,,,,,,,,,,
747964505,678,,Research & Development,30,,No,13,3,0,352451,,4,Medical,Male,OTIS,PA,12/02/79,12/02/11,,,,,,,,,,,,,,,
707201263,686,1213,Human Resources,94,3886,No,21,4,0,352963,,1,Human Resources,Male,HOPPER,MS,07/18/80,07/18/06,,,,,,,,,,,,,,,
632457599,711,238,Research & Development,47,2432,Yes,14,3,0,352966,,2,Life Sciences,Female,KATELEYA,,10/24/84,10/24/12,,,,,,,,,,,,,,,
301614637,774,917,Research & Development,60,2741,No,14,3,1,352979,,4,Life Sciences,Male,LYNELL,SD,10/07/80,10/07/09,,,,,,,,,,,,,,,
164827819,693,1195,Research & Development,65,16792,No,23,4,1,353087,,2,Medical,Male,SAAD,IN,07/12/71,12/23/96,Non-Travel,2,1,2,4,4,Married,9,4,22,1,3,8,11,8
